publisher,grade,unit,word,part_of_speech,translation,sentence_example
南一,七上,lesson 4,next to,prep.,在⋯⋯旁邊,The park is next to my school.
南一,七上,lesson 4,team,n.,（團）隊,Basketball is a team sport.
南一,七上,lesson 4,hard-working,adj.,認真的,Judy is a hard-working student.
南一,七上,lesson 4,smart,adj.,聰明的,Sandy is a smart girl.
南一,七上,lesson 4,area,n.,區域,Let’s sit in the dining area.
南一,七上,lesson 4,pocket,n.,口袋,Take your hands out of your pockets!
南一,七上,lesson 4,spider,n.,蜘蛛,I am afraid of spiders. Get them away from me.
南一,七上,lesson 4,busy,adj.,忙碌的,My father is very busy.
南一,七上,lesson 4,water,n.,水,"Can I have some water, please?"
南一,七上,lesson 4,bottle,n.,瓶子,I drink a bottle of water every morning.
南一,七上,lesson 4,near,prep.,在⋯⋯附近,Mary’s home is near her school.
南一,七上,lesson 4,shoulder,n.,肩膀,There is a bird on her shoulder.
南一,七上,lesson 4,player,n.,運動員,My brother is a good baseball player.
南一,七上,lesson 4,cheer,v.,歡呼；鼓舞,Let’s cheer for the team.
南一,七上,lesson 4,panda,n.,熊貓,Pandas are black and white and only eat bamboos.
南一,七上,lesson 4,Let’s get the ball rolling!,Idiom,讓我們開始吧！,
南一,七上,lesson 5,night market,n.,夜市,Let’s go to the night market tonight!
南一,七上,lesson 5,video call,n.,視訊電話,Meg is on a video call with her friends.
南一,七上,lesson 5,breakfast,n.,早餐,I have breakfast with my family every morning.
南一,七上,lesson 5,aunt,n.,阿姨，舅媽，姑姑，伯母,Aunt Rita is from America.
南一,七上,lesson 5,many,adj.,許多的,There are many animals in the forest.
南一,七上,lesson 5,people,n.,人們,There are many people in the night market.
南一,七上,lesson 5,kid,n.,小孩,Mr. Lin is playing basketball with his kids.
南一,七上,lesson 5,snack,n.,小吃,There are so many snacks at the night market.
南一,七上,lesson 5,enjoy,v.,享受,I really enjoy the delicious food at this night market.
南一,七上,lesson 5,show ... around,phr.,帶⋯⋯參觀,Ted is showing me around his school.
南一,七上,lesson 5,grass,n.,草地,We are sitting on the grass.
南一,七上,lesson 5,line up,phr.,排隊,There are many people lining up at the door.
南一,七上,lesson 5,picnic,v.,野餐,They are picnicking on the grass.
南一,七上,lesson 5,feed,v.,餵食,Don’t feed the animals at the zoo.
南一,七上,lesson 5,take pictures,phr.,拍照,The star is taking pictures with her fans.
南一,七上,lesson 5,camera,n.,照相機,Cindy is taking pictures with her new camera.
南一,七上,lesson 5,paint,v.,畫畫,My sister is painting at the park.
南一,七上,lesson 5,puppy,n.,幼犬,The puppy is running around the room.
南一,七上,lesson 5,museum,n.,博物館,Don’t take any pictures in the museum.
南一,七上,lesson 5,sunny,adj.,晴天的,Now we have a sunny morning.
南一,七上,lesson 5,shop,n.,商店,We enjoy the cake at that shop.
南一,七上,lesson 5,restaurant,n.,餐廳,This restaurant is famous.
南一,七上,lesson 5,ticket,n.,票,Gina is lining up for train tickets.
南一,七上,lesson 5,outside,prep.,在⋯⋯外面,They are playing basketball outside the house.
南一,七上,lesson 5,bridge,n.,橋,There is a new bridge near the park.
南一,七上,lesson 5,also,adv.,也,Jolin is also my favorite star.
南一,七上,lesson 5,art,n.,藝術,Sammy is an art teacher.
南一,七上,lesson 5,joy,n.,喜悅,The students are running for joy.
南一,七上,lesson 5,showroom,n.,展示廳,There are five showrooms in this museum.
南一,七上,lesson 5,artwork,n.,藝術品,There are many beautiful artworks in the museum.
南一,七上,lesson 5,selfie,n.,自拍照,Ben is taking selfies with his friends.
南一,七上,lesson 5,meadow,n.,草坪,Let’s go picnicking in the beautiful meadow.
南一,七上,lesson 5,take a bite,phr.,咬一口,
南一,七上,lesson 6,attack,v.,攻擊,The dog is attacking a man.
南一,七上,lesson 6,Earth,n.,地球,It is very far from the Earth to the moon.
南一,七上,lesson 6,member,n.,成員,The dog’s name is Lily. She is a member of my family.
南一,七上,lesson 6,move,v.,移動,Let’s move these chairs to the living room.
南一,七上,lesson 6,anything,pron.,任何事情,Is there anything I can help you with?
南一,七上,lesson 6,mountain,n.,山,There are many birds in the mountains.
南一,七上,lesson 6,fast,adv.,快速地,"Alex: Don’t run so fast, Zack. Zack: Oh, I’m sorry."
南一,七上,lesson 6,queen,n.,皇后,The queen and her daughters are having a good time at the party.
南一,七上,lesson 6,even,adv.,甚至,"John: What can your robot do? Peter: It can sing, dance, and even cook."
南一,七上,lesson 6,No problem!,phr.,沒問題！,Jimmy: Can you help me? Jay: No problem!
南一,七上,lesson 6,save,v.,拯救,Dr. Green can save the kid.
南一,七上,lesson 6,danger,n.,危險,The cat is in danger. Let’s save it.
南一,七上,lesson 6,flash,n.,閃光,We can see flashes in the sky tonight.
南一,七上,lesson 6,freeze,v.,結冰,Elsa can freeze everything. She is many kids’ favorite.
南一,七上,lesson 6,ocean,n.,海洋,There are many animals living in the ocean.
南一,七上,lesson 6,sun,n.,太陽,The sun is shining.
南一,七上,lesson 6,river,n.,河流,There is a river in front of my grandfather’s house.
南一,七上,lesson 6,lake,n.,湖泊,There are many fish in the lake.
南一,七上,lesson 6,rainbow,n.,彩虹,There are seven colors in a rainbow.
南一,七上,lesson 6,island,n.,島嶼,Green Island is a beautiful island.
南一,七上,lesson 6,sea,n.,海洋,Don’t swim in the sea.
南一,七上,lesson 6,moon,n.,月亮,Look! The moon is big.
南一,七上,lesson 6,star,n.,星星,You can see many beautiful stars there.
南一,七上,lesson 6,dear,adj.,親愛的（信頭稱謂）,"Dear Gina, how are you doing?"
南一,七上,lesson 6,trouble,n.,麻煩,Oscar is in trouble and his mom is very angry.
南一,七上,lesson 6,ice,n.,冰,I like some ice in my drink.
南一,七上,lesson 6,level,n.,平面,You can see the water level of the swimming pool.
南一,七上,lesson 6,rise,v.,上升,The sea level is rising every year.
南一,七上,lesson 6,lose,v.,失去,You can’t lose the ticket.
南一,七上,lesson 6,safe,adj.,安全的,This place is safe to live.
南一,七上,lesson 6,tell,v.,告訴,Please tell grandma about Walt Disney World.
南一,七上,lesson 6,super,adj.,超級的,The museum is a super place for everyone.
南一,七上,lesson 6,melt,v.,融化,"It is hot here, and the ice is melting."
南一,七上,lesson 6,speaker,n.,演說家,Martin is a great speaker.
南一,七上,lesson 6,No sweat!,Idiom,小事一樁！,
南一,七下,lesson 1,Tuesday,n. ,星期二（= Tue.）,We don’t have English class on Tuesdays.
南一,七下,lesson 1,meat-free,adj. ,無肉的；素食的,Today is meat-free day at my school.
南一,七下,lesson 1,Monday,n. ,星期一（= Mon.）,Let’s go out for dinner on Monday night.
南一,七下,lesson 1,vegetable,n. ,蔬菜,Jerry and his brother don’t like vegetables.
南一,七下,lesson 1,throw away,phr. ,丟掉,Let’s throw away those old boxes.
南一,七下,lesson 1,almost,adv. ,幾乎,It is almost  o’clock. Time for bed.
南一,七下,lesson 1,every,adj. ,每一,They dance at the park every evening.
南一,七下,lesson 1,a lot of（= lots of）,phr. ,很多的,There are a lot of people in the park.
南一,七下,lesson 1,enough,adj. ,足夠的,We have enough food and water.
南一,七下,lesson 1,know,v. ,知道,Amy: Where is Micky? Rita: I don’t know.
南一,七下,lesson 1,letter,n. ,信件,Let's write a letter to Santa.
南一,七下,lesson 1,waste,v. ,浪費,Don’t waste water. We don't have enough water now.
南一,七下,lesson 1,principal,n. ,校長,Our principal is very hard-working.
南一,七下,lesson 1,time,n. ,次數,I throw away my vegetables almost every time.
南一,七下,lesson 1,week,n. ,星期；週,There are seven days in a week.
南一,七下,lesson 1,Wednesday,n. ,星期三（= Wed.）,I have an English class on Wednesdays.
南一,七下,lesson 1,Thursday,n. ,星期四（= Thu.）,Let’s meet on Thursday morning.
南一,七下,lesson 1,Friday,n. ,星期五（= Fri.）,The party is at Kenny’s house at  p.m. on Friday.
南一,七下,lesson 1,weekend,n. ,週末,We don’t go to school on weekends.
南一,七下,lesson 1,Saturday,n. ,星期六（= Sat.）,My father doesn't go to work on Saturdays.
南一,七下,lesson 1,Sunday,n. ,星期日（= Sun.）,Mother’s Day is on Sunday.
南一,七下,lesson 1,Taiwan,n. ,臺灣,Taiwan is a beautiful island.
南一,七下,lesson 1,thousand,n. ,千,There are about one thousand people in the museum.
南一,七下,lesson 1,same,adj. ,相同的,My brother and I are in the same class.
南一,七下,lesson 1,hundred,n. ,百,There are five hundred students in my school.
南一,七下,lesson 1,million,n. ,百萬,There are one million people in this country.
南一,七下,lesson 1,hungry,adj. ,餓的,I'm so hungry. Can I have something to eat?
南一,七下,lesson 1,fight,v. ,對抗；打擊,Captain Brave is fighting the bad guys in the TV show.
南一,七下,lesson 1,hour,n. ,小時,They play basketball for an hour every Friday night.
南一,七下,lesson 1,only,adv. ,只有,Mr. and Mrs. Wang only have a daughter.
南一,七下,lesson 1,give,v. ,給予,Please give me a pen.
南一,七下,lesson 1,money,n. ,錢,I don’t have any money with me.
南一,七下,lesson 1,or,conj. ,或者,Don’t eat or drink in the museum.
南一,七下,lesson 1,ton,n. ,噸,We have tons of food for this big party.
南一,七下,lesson 1,hunger,n. ,飢餓,Let’s join “Fight Hunger!” this weekend.
南一,七下,lesson 1,charity,n. ,慈善機構,Sara does a lot of work for charity.
南一,七下,lesson 1,event,n. ,活動；事件,“Save the Ocean” is a great event for everyone.
南一,七下,lesson 1,over,prep. ,超過,Over eight hundred million people around the world are hungry.
南一,七下,lesson 1,Once in a blue moon.,Idiom,少有地；極難得地,
南一,七下,lesson 2,rain,v. ,下雨,It rains a lot in Taiwan in summer.
南一,七下,lesson 2,weather,n. ,天氣,What’s the weather like today?
南一,七下,lesson 2,visit,v. ,拜訪；參觀,I visit my grandpa every weekend.
南一,七下,lesson 2,robot,n. ,機器人,Look! This is my new toy robot.
南一,七下,lesson 2,hotel,n. ,飯店；旅館,This hotel is beautiful and famous.
南一,七下,lesson 2,face,n. ,臉,What's that on your face?
南一,七下,lesson 2,check (...) in,phr. ,（替……）辦理入住登記,The man over there can check you in.
南一,七下,lesson 2,then,adv. ,然後,"Let me close the door, and then we can go home."
南一,七下,lesson 2,different,adj. ,不同的,Cindy and I are in different classes.
南一,七下,lesson 2,carry,v. ,提；攜帶；運送,Let me carry the bag for you.
南一,七下,lesson 2,speak,v. ,講；說話,Excuse me. Do you speak English?
南一,七下,lesson 2,language,n. ,語言,My English teacher can speak many languages.
南一,七下,lesson 2,song,n. ,歌曲,Lisa is writing a song for her mom now.
南一,七下,lesson 2,else,adj. ,其他的,Your dog is so smart. What else can he do?
南一,七下,lesson 2,scan,v. ,掃描,The robot can scan your face.
南一,七下,lesson 2,book,v. ,預訂,Let’s book a room and check it out.
南一,七下,lesson 2,check it out,phr. ,一探究竟,Let’s book a room and check it out.
南一,七下,lesson 2,snow,v.  ; n. ,下雪；雪,It snows in New York in winter.
南一,七下,lesson 2,snowy,adj. ,下雪的,It is a snowy night with a big yellow moon.
南一,七下,lesson 2,rainy,adj. ,多雨的；雨天的,The weather is cold and rainy.
南一,七下,lesson 2,cloud,n. ,雲,Dark clouds are all over the sky.
南一,七下,lesson 2,cloudy,adj. ,多雲的；陰天的,It is cloudy. Please bring an umbrella with you.
南一,七下,lesson 2,wind,n. ,風,The north wind is blowing hard.
南一,七下,lesson 2,windy,adj. ,風大的,Today is a very windy day.
南一,七下,lesson 2,season,n. ,季節,What's your favorite season?
南一,七下,lesson 2,spring,n. ,春季,My favorite season is spring.
南一,七下,lesson 2,summer,n. ,夏季,The kids play in the river in summer.
南一,七下,lesson 2,fall（= autumn）,n. ,秋季,The forest is very beautiful in fall.
南一,七下,lesson 2,winter,n. ,冬季,It is very cold here in winter.
南一,七下,lesson 2,warm,adj. ,溫暖的,"Can I have some warm water, please?"
南一,七下,lesson 2,cold,adj. ,寒冷的；冰冷的,Your hands are so cold. Are you OK?
南一,七下,lesson 2,rain,n. ,雨,We have a lot of rain in Taipei in summer.
南一,七下,lesson 2,trip,n. ,旅行,How's your trip to the USA?
南一,七下,lesson 2,special,adj. ,特別的,Are you doing anything special this weekend?
南一,七下,lesson 2,build,v. ,建造,They are building new houses by the river.
南一,七下,lesson 2,taste,n. ,體驗；味道,I like the taste of beef noodles.
南一,七下,lesson 2,everything,pron. ,一切,My little sister likes everything about Mickey Mouse.
南一,七下,lesson 2,salt,n. ,鹽,Please put more salt on the beef.
南一,七下,lesson 2,dry,adj. ,乾燥的,The river is dry in winter.
南一,七下,lesson 2,fall down,phr. ,倒塌；摔下,Run! The bridge is falling down!
南一,七下,lesson 2,find out,phr. ,找出；查明；發現,Can you find out her phone number for me?
南一,七下,lesson 2,gone,adj. ,消失的,My favorite watch is gone. I’m so sad.
南一,七下,lesson 2,style,n. ,風格；類型,There are different styles of jackets in this shop.
南一,七下,lesson 2,salty,adj. ,鹹的,The beef noodles are too salty.
南一,七下,lesson 2,look for,phr. ,尋找,Are you looking for a special hotel?
南一,七下,lesson 2,key,n. ,關鍵,The weather is the key.
南一,七下,lesson 2,You bet.,Idiom,當然,
南一,七下,lesson 3,excuse me,phr. ,抱歉；打擾,Excuse me. Is this the right bus to the zoo?
南一,七下,lesson 3,second,adj. ,第二的,English is the second class on Mondays.
南一,七下,lesson 3,third,adj. ,第三的,I’m the third child. I have two big brothers.
南一,七下,lesson 3,March,n. ,三月（= Mar.）,There is a party at Cindy’s house on March.
南一,七下,lesson 3,holiday,n. ,假期；節日,We are going to Japan for our holidays.
南一,七下,lesson 3,street,n. ,街道（= St.）,Wendy’s flower shop is on Victor Street.
南一,七下,lesson 3,festival,n. ,節日；節慶,People celebrate the Moon Festival in fall.
南一,七下,lesson 3,when,adv. ,何時,Amy: When is the grass concert? Jason: It’s on April .
南一,七下,lesson 3,full,adj. ,完整的,"Dan, please write your full name here."
南一,七下,lesson 3,date,n. ,日期,What’s the date of Peter’s birthday?
南一,七下,lesson 3,colorful,adj. ,繽紛的,There are colorful pictures of flowers on the table.
南一,七下,lesson 3,powder,n. ,粉末,What is the white powder for?
南一,七下,lesson 3,take ... off,phr. ,休假,Can I please take ten days off from school?
南一,七下,lesson 3,call,v. ,稱……為,We also call Holi the festival of colors.
南一,七下,lesson 3,I get it. ,,我懂了。,
南一,七下,lesson 3,month,n. ,月,There are twelve months in a year.
南一,七下,lesson 3,January,n. ,一月（= Jan.）,The festival starts on the first day of January.
